结果时间,源节点名称,源测试地址,源信息: 分组名,目的节点名称,目的测试地址,目的信息: 分组名,解析时间,连接时间,首字节时间,首屏打开时间,下载时间,页面加载时间,总时间,吞吐率,综合质量,解析成功率,连接成功率,首页加载成功率,加载比例,成功率,结果 IP 地址,结果国家名称,结果省名称,结果归属地,下载大小,内容大小,返回码,附加项,元素数量
2013-05-19 19:28:20.758710,2011,222.50.124.86,NULL,tmall.com,tmall.com,NULL,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,121.14.24.241,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:28:21.597323,2005,222.50.124.62,NULL,egooad.com,egooad.com,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:28:21.996261,2014,222.50.124.98,NULL,hexun.com,hexun.com,广东铁通TOPn网站,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,123.150.92.24,中国,天津, 联通,NULL,NULL,NULL,1,1
2013-05-19 19:28:23.297956,1014,222.50.124.30,NULL,voc.com.cn,voc.com.cn,NULL,0.19,27.57,68.37,1586.08,13546.98,15390.55,16554.62,60.33,50.1,100.00,100.00,100.00,100.00,100.00,220.168.248.207,中国,湖南, 电信,817.4,795.7,301,50,54
2013-05-19 19:28:23.306263,2003,123.89.176.38,NULL,ynet.com,ynet.com,NULL,0.20,52.26,119.30,378.50,10168.70,11314.32,11945.85,27.01,43.5,100.00,100.00,100.00,100.00,100.00,210.51.180.138,中国,北京, 联通,274.7,262.0,200,41,41
2013-05-19 19:28:23.377722,1011,222.50.124.10,NULL,meilishuo.com,meilishuo.com,广东铁通TOPn网站,0.43,34.13,268.26,1209.19,10461.89,14653.24,16989.52,91.74,48.7,100.00,100.00,100.00,100.00,100.00,124.202.144.10,中国,北京, 移动,959.7,920.4,301,50,112
2013-05-19 19:28:23.612346,2012,222.50.124.90,NULL,xcy8.com,xcy8.com,广东铁通TOPn网站,0.49,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,121.10.173.39,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:28:24.119645,1008,222.50.124.46,NULL,poco,www.poco.cn,网页类,0.51,64.78,65.67,393.63,14648.79,20119.15,22411.76,70.60,48.5,100.00,100.00,100.00,100.00,100.00,122.143.8.150,中国,吉林, 联通,1034.3,2013.5,200,50,100
2013-05-19 19:28:25.451611,2017,222.50.124.110,NULL,pomoho.com,pomoho.com,NULL,1.92,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,115.236.102.39,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:28:25.456361,2014,222.50.124.98,NULL,stockstar.com,stockstar.com,NULL,0.41,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,202.109.106.1,中国,上海, 其它运营商,NULL,NULL,NULL,1,1
2013-05-19 19:28:25.789948,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,kuai8.com,kuai8.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:28:26.313672,1001,222.50.124.2,NULL,ifeng.com,ifeng.com,NULL,0.46,42.83,59.15,276.02,48820.47,59511.09,59511.09,9.06,34.3,100.00,98.21,100.00,77.46,0.00,123.125.72.60,中国,北京, 联通,442.4,435.6,200,50,71
2013-05-19 19:28:26.624621,1010,222.50.124.6,NULL,linkhelper.cn,linkhelper.cn,NULL,0.45,75.99,77.23,736.02,4099.74,5005.32,5256.90,92.30,64.2,100.00,100.00,100.00,100.00,100.00,222.186.24.59,中国,江苏, 电信,378.4,370.7,301,19,19
2013-05-19 19:28:26.674098,2012,222.50.124.90,NULL,uusee.com,uusee.com,NULL,0.26,68.95,71.77,375.38,8247.97,9374.06,9676.88,55.39,53.9,100.00,100.00,100.00,100.00,100.00,125.39.159.196,中国,北京, 联通,456.8,443.5,301,28,28
2013-05-19 19:28:26.679185,1008,222.50.124.46,NULL,yahoo.com,yahoo.com,NULL,0.45,281.39,276.81,1828.56,3072.04,4588.61,4763.46,72.89,48.4,100.00,95.45,100.00,95.45,100.00,98.139.183.24,美国,NULL, 其它运营商,223.9,213.8,301,22,22
2013-05-19 19:28:26.838852,1009,222.50.124.50,NULL,kkgame.cn,kkgame.cn,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:28:27.469820,2018,222.50.124.114,NULL,cncmax.cn,cncmax.cn,NULL,0.41,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,202.106.62.19,中国,北京, 联通,NULL,NULL,NULL,1,1
2013-05-19 19:28:27.496104,2007,222.50.124.70,NULL,scol.com.cn,scol.com.cn,NULL,0.45,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,125.64.41.177,中国,四川, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:28:27.856485,2005,222.50.124.62,NULL,alipay.com,alipay.com,NULL,0.25,26.16,26.93,177.77,1068.21,3278.97,3842.83,287.71,90.6,100.00,95.24,100.00,95.24,100.00,110.75.143.33,中国,浙江, 移动,307.3,198.0,301,21,21
2013-05-19 19:28:28.082749,2003,123.89.176.38,NULL,广州网,www.020.com,网页类,0.25,25.54,217.67,1240.26,6945.44,8276.88,8665.60,147.25,61.1,100.00,100.00,100.00,100.00,100.00,120.31.61.171,中国,广东, 铁通,1022.7,1443.5,200,50,74
2013-05-19 19:28:28.163341,2005,222.50.124.62,NULL,xcar.com.cn,xcar.com.cn,广东铁通TOPn网站,0.23,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,118.67.112.72,中国,北京, 其它运营商,NULL,NULL,NULL,1,1
2013-05-19 19:28:28.593374,2019,222.50.124.118,NULL,soufun.com,soufun.com,广东铁通TOPn网站,0.43,55.03,71.40,398.29,33239.25,39199.99,40059.52,32.57,35.3,100.00,99.01,100.00,93.93,0.00,202.108.253.57,中国,北京, 联通,1082.5,1062.1,200,50,214
2013-05-19 19:28:28.900472,2015,222.50.124.102,NULL,west263.com,west263.com,NULL,0.30,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,61.139.126.59,中国,四川, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:28:29.187216,1015,222.50.124.54,NULL,mediav.com,mediav.com,广东铁通TOPn网站,0.54,71.90,92.77,239.14,3255.92,3884.65,4462.68,260.87,80.8,100.00,100.00,100.00,100.00,100.00,114.80.69.185,中国,上海, 电信,849.4,843.2,200,21,21
2013-05-19 19:28:29.493857,2017,222.50.124.110,NULL,tudou.com,tudou.com,NULL,0.46,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,114.80.121.166,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:28:29.493937,2002,123.89.176.30,NULL,9160.com,9160.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:28:29.937797,2007,222.50.124.70,NULL,jiathis.com,jiathis.com,NULL,0.62,30.65,31.50,209.78,4767.37,6641.25,7412.63,71.73,60.7,100.00,100.00,100.00,100.00,100.00,114.113.148.25,中国,北京, 铁通,342.0,315.6,301,50,72
2013-05-19 19:28:30.041505,1011,222.50.124.10,NULL,118114.cn,118114.cn,NULL,0.42,88.65,89.05,403.24,4236.06,4739.49,5397.85,99.75,62.4,100.00,100.00,100.00,100.00,100.00,116.228.55.38,中国,上海, 电信,422.6,414.7,301,23,23
2013-05-19 19:28:30.111319,1013,222.50.124.26,NULL,365ub.com,365ub.com,NULL,0.20,45.30,128.24,436.42,1532.18,1902.52,1902.52,98.39,67.0,100.00,100.00,100.00,100.00,100.00,221.238.255.11,中国,天津, 电信,150.8,147.9,302,9,9
2013-05-19 19:28:30.305165,2002,123.89.176.30,NULL,lenovo.com,lenovo.com,NULL,0.60,278.54,277.87,1508.92,5560.78,8452.52,8909.13,182.44,63.8,100.00,100.00,100.00,100.00,100.00,64.26.251.145,美国,NULL, 其它运营商,1014.5,1103.0,301,38,38
2013-05-19 19:28:30.623401,2016,222.50.124.106,NULL,cs.com.cn,cs.com.cn,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:28:30.852587,2008,222.50.124.74,NULL,qplus.com,qplus.com,广东铁通TOPn网站,0.48,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,112.95.243.220,中国,广东, 联通,NULL,NULL,NULL,1,1
2013-05-19 19:28:31.125225,1006,222.50.124.42,NULL,sourceforge.net,sourceforge.net,NULL,0.78,292.95,320.24,902.21,6917.28,10696.26,10986.19,38.58,37.4,100.00,94.44,100.00,94.44,100.00,216.34.181.60,美国,NULL, 其它运营商,266.9,260.9,200,18,18
2013-05-19 19:28:31.459666,1010,222.50.124.6,NULL,kandian.com,kandian.com,广东铁通TOPn网站,0.18,58.38,62.08,470.40,5753.40,7754.27,8452.23,104.99,63.7,100.00,100.00,100.00,100.00,100.00,123.126.53.55,中国,北京, 联通,604.1,579.9,302,50,74
2013-05-19 19:28:31.737421,1013,222.50.124.26,NULL,guosen.cn,guosen.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:28:31.788342,1001,222.50.124.2,NULL,adobe.com,adobe.com,NULL,0.41,273.44,273.29,2168.84,9057.44,11286.78,12153.28,111.54,46.8,100.00,100.00,100.00,100.00,100.00,192.150.16.117,美国,NULL, 其它运营商,1010.3,1005.6,301,32,32
2013-05-19 19:28:32.570326,2011,222.50.124.86,NULL,xitek.com,xitek.com,NULL,0.23,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,58.211.18.162,中国,江苏, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:28:32.633037,2001,123.65.232.142,NULL,google.com.tw,google.com.tw,NULL,0.45,91.21,94.05,509.68,809.66,1288.19,1288.19,72.70,62.3,100.00,100.00,100.00,100.00,100.00,173.194.72.94,美国,NULL, 其它运营商,58.9,56.9,301,5,5
2013-05-19 19:28:32.928616,1015,222.50.124.54,NULL,anquanweb.com,anquanweb.com,NULL,0.47,21.88,24.45,113.02,1026.89,1383.60,1428.70,44.56,67.6,100.00,100.00,100.00,100.00,100.00,223.4.24.61,中国,浙江, 移动,45.8,40.1,200,17,17
2013-05-19 19:28:33.034306,2006,222.50.124.66,NULL,pcpop.com,pcpop.com,NULL,0.23,32.01,31.90,64.14,31.90,64.14,64.14,12.49,64.1,100.00,50.00,100.00,50.00,0.00,223.202.33.211,中国,北京, 移动,0.4,0.2,301,2,2
2013-05-19 19:28:33.062424,1006,222.50.124.42,NULL,weather.com.cn,weather.com.cn,NULL,0.51,49.80,56.57,208.03,10064.62,13584.66,14720.33,60.15,52.8,100.00,100.00,100.00,100.00,100.00,61.4.185.35,中国,NULL, 其它运营商,605.4,577.6,200,50,91
2013-05-19 19:28:33.858521,2013,222.50.124.94,NULL,163.com,163.com,NULL,0.21,0.97,122.50,586.26,14406.31,12249.93,19891.26,38.50,42.9,100.00,89.04,100.00,89.04,0.00,123.58.180.8,中国,浙江, 移动,554.6,532.1,301,50,73
2013-05-19 19:28:34.166650,2016,222.50.124.106,NULL,qihoo.com,qihoo.com,NULL,0.58,118.99,120.20,360.69,398.76,597.63,597.63,30.24,54.3,100.00,100.00,100.00,100.00,100.00,61.55.181.124,中国,河北, 联通,12.1,10.8,200,3,3
2013-05-19 19:28:34.183157,2009,222.50.124.78,NULL,jb51.net,jb51.net,NULL,0.42,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,61.129.51.27,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:28:34.346472,2018,222.50.124.114,NULL,jfdaily.com,jfdaily.com,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:28:35.359245,2001,123.65.232.142,NULL,cntv.cn,cntv.cn,NULL,0.43,38.05,37.44,304.75,7681.61,10247.65,11799.05,97.22,62.5,100.00,100.00,100.00,100.00,100.00,202.108.8.82,中国,北京, 联通,746.8,706.4,301,50,106
2013-05-19 19:28:35.382423,2012,222.50.124.90,NULL,hiapk.com,hiapk.com,NULL,0.53,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,121.207.242.69,中国,福建, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:28:36.109845,2010,222.50.124.82,NULL,3g.cn,3g.cn,广东铁通TOPn网站,0.43,3.62,5.11,325.46,324.93,332.16,332.16,13.36,64.9,100.00,100.00,100.00,100.00,100.00,120.197.84.188,中国,广东, 移动,4.3,3.1,302,6,6
2013-05-19 19:28:36.593479,1002,222.50.124.38,NULL,51.com,51.com,NULL,0.27,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,61.130.108.152,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:28:36.975682,1016,222.50.124.130,NULL,tanx.com,tanx.com,广东铁通TOPn网站,0.27,26.53,27.75,148.47,1430.66,1905.39,2235.97,301.69,90.1,100.00,100.00,100.00,100.00,100.00,110.75.21.51,中国,浙江, 移动,431.6,422.1,302,26,26
2013-05-19 19:28:37.210757,2014,222.50.124.98,NULL,nipic.com,nipic.com,NULL,0.53,3.67,100.78,104.98,216.78,336.02,336.02,38.81,62.7,100.00,100.00,100.00,100.00,100.00,112.65.242.160,中国,上海, 联通,8.4,6.8,200,4,4
2013-05-19 19:28:37.289215,2005,222.50.124.62,NULL,rayli.com.cn,rayli.com.cn,NULL,0.25,31.03,59.43,186.50,13020.21,20442.62,22369.19,85.36,56.5,100.00,99.64,100.00,99.64,100.00,58.68.226.195,中国,北京, 移动,1111.4,3414.6,200,50,276
2013-05-19 19:28:37.308969,1008,222.50.124.46,NULL,it168.com,it168.com,广东铁通TOPn网站,0.74,29.08,29.06,1117.13,10247.22,12866.53,13782.78,100.50,60.0,100.00,100.00,100.00,100.00,100.00,223.202.33.211,中国,北京, 移动,1029.8,1343.8,301,50,72
2013-05-19 19:28:37.514970,2007,222.50.124.70,NULL,anjuke.com,anjuke.com,NULL,0.24,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,114.80.230.198,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:28:38.195938,2006,222.50.124.66,NULL,miercn.com,miercn.com,广东铁通TOPn网站,0.53,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,59.57.13.200,中国,福建, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:28:38.773735,1012,222.50.124.14,NULL,unionbig.com,unionbig.com,NULL,0.53,45.64,46.94,1460.45,6683.23,7947.70,9092.36,81.66,63.1,100.00,100.00,100.00,100.00,100.00,119.134.253.148,中国,广东, 电信,545.8,531.9,302,50,61
2013-05-19 19:28:38.919816,1005,222.50.124.34,NULL,gtags.net,gtags.net,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:28:38.944398,2019,222.50.124.118,NULL,people.com.cn,people.com.cn,广东铁通TOPn网站,0.52,57.83,106.75,268.15,16001.57,20694.66,23682.47,46.76,45.4,100.00,100.00,100.00,100.00,100.00,124.95.150.203,中国,辽宁, 联通,748.2,707.9,200,50,128
2013-05-19 19:28:39.746815,2009,222.50.124.78,NULL,baidu.com,baidu.com,广东铁通TOPn网站,0.43,43.11,44.93,88.47,392.80,657.08,657.08,104.06,74.4,100.00,100.00,100.00,100.00,100.00,123.125.114.144,中国,北京, 其它运营商,40.9,38.3,200,7,7
2013-05-19 19:28:39.786514,1001,222.50.124.2,NULL,sharele.cn,sharele.cn,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:28:39.815182,1009,222.50.124.50,NULL,yx186.com,yx186.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:28:40.365188,2016,222.50.124.106,NULL,189qas.com,189qas.com,广东铁通TOPn网站,0.69,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,116.228.171.120,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:28:40.547907,1002,222.50.124.38,NULL,softlayer.com,softlayer.com,NULL,0.41,264.95,264.32,1659.14,7022.93,9698.23,10510.86,30.70,37.2,100.00,100.00,100.00,100.00,100.00,66.228.118.53,美国,NULL, 其它运营商,215.6,197.4,302,15,15
2013-05-19 19:28:40.764870,2009,222.50.124.78,NULL,duowan.com,duowan.com,广东铁通TOPn网站,0.59,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,120.132.133.62,中国,北京, 其它运营商,NULL,NULL,NULL,1,1
2013-05-19 19:28:40.892646,2018,222.50.124.114,NULL,duba.net,duba.net,NULL,0.49,44.88,46.51,91.88,469.34,742.43,742.45,106.66,74.1,100.00,19.35,100.00,19.35,0.00,114.112.68.197,中国,江苏, 移动,50.1,48.7,200,31,31
2013-05-19 19:28:41.327908,2004,222.50.124.58,NULL,yoyi.com.cn,yoyi.com.cn,广东铁通TOPn网站,0.23,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,116.213.196.90,中国,北京, 其它运营商,NULL,NULL,NULL,1,1
2013-05-19 19:28:41.412530,1004,222.50.124.22,NULL,网易,www.163.com,网页类,0.43,57.06,58.11,463.33,7202.94,8840.09,8840.09,49.31,55.9,100.00,89.80,100.00,61.11,0.00,223.87.1.58,中国,四川, 移动,355.2,340.3,200,49,72
2013-05-19 19:28:41.519977,1001,222.50.124.2,NULL,pcbeta.com,pcbeta.com,NULL,0.42,35.32,36.01,71.75,145.72,216.92,216.92,170.50,87.9,100.00,66.67,100.00,66.67,0.00,218.93.127.136,中国,江苏, 电信,24.8,24.4,301,3,3
2013-05-19 19:28:42.480843,2009,222.50.124.78,NULL,tvmao.com,tvmao.com,NULL,0.54,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,115.236.77.135,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:28:42.525615,1004,222.50.124.22,NULL,ppstream.com,ppstream.com,广东铁通TOPn网站,0.25,32.88,32.98,66.10,2022.77,11061.35,11061.35,32.48,58.3,100.00,100.00,100.00,100.00,100.00,211.151.142.154,中国,北京, 联通,65.7,339.9,200,2,2
2013-05-19 19:28:42.638859,1003,222.50.124.18,NULL,koubei.com,koubei.com,NULL,0.44,40.21,41.45,327.84,3150.37,4370.34,4625.07,322.69,86.1,100.00,100.00,100.00,100.00,100.00,101.226.178.41,中国,上海, 电信,1016.6,1354.8,301,50,51
2013-05-19 19:28:43.103387,2012,222.50.124.90,NULL,kaba365.com,kaba365.com,NULL,0.70,32.03,33.59,178.26,3347.70,3961.35,4494.76,135.98,74.4,100.00,100.00,100.00,100.00,100.00,118.102.24.66,中国,河北, 其它运营商,455.2,447.3,302,34,34
2013-05-19 19:28:43.410656,2016,222.50.124.106,NULL,aibang.com,aibang.com,NULL,0.73,33.39,59.85,291.58,1928.01,2219.09,2219.09,38.65,57.7,100.00,87.50,100.00,87.50,0.00,60.28.205.202,中国,天津, 联通,74.5,70.5,301,8,8
2013-05-19 19:28:43.965131,1003,222.50.124.18,NULL,jobui.com,jobui.com,NULL,0.47,2.96,3.33,34.11,839.39,1089.80,1089.80,120.60,81.3,100.00,100.00,100.00,100.00,100.00,121.9.201.130,中国,广东, 电信,101.2,98.8,301,7,7
2013-05-19 19:28:44.293103,1008,222.50.124.46,NULL,linkedin.com,linkedin.com,NULL,0.49,262.38,262.97,1341.87,1592.15,5835.34,5838.00,85.11,56.4,100.00,93.75,100.00,93.75,100.00,216.52.242.86,美国,NULL, 其它运营商,135.5,126.9,301,16,16
2013-05-19 19:28:44.619542,2012,222.50.124.90,NULL,letv.com,letv.com,广东铁通TOPn网站,0.48,32.42,32.82,311.77,639.57,911.42,953.32,524.17,92.1,100.00,100.00,100.00,100.00,100.00,115.182.94.238,中国,北京, 移动,335.2,326.9,302,23,23
2013-05-19 19:28:45.017549,2001,123.65.232.142,NULL,dianping.com,dianping.com,NULL,0.25,36.37,36.95,513.35,2614.67,3300.64,3488.93,110.13,69.3,100.00,100.00,100.00,100.00,100.00,180.153.132.38,中国,上海, 电信,288.0,278.8,301,23,23
2013-05-19 19:28:45.133297,2016,222.50.124.106,NULL,21cn.com,21cn.com,NULL,0.64,41.32,42.46,341.49,9123.06,25538.84,26451.45,70.54,54.7,100.00,100.00,100.00,100.00,100.00,58.211.81.104,中国,江苏, 电信,643.6,621.9,200,50,55
2013-05-19 19:28:45.186011,1016,222.50.124.130,NULL,37cs.com,37cs.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:28:45.323548,2017,222.50.124.110,NULL,126.net,126.net,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:28:45.442378,2016,222.50.124.106,NULL,tmall.com,tmall.com,NULL,1.12,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,101.226.178.41,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:28:45.694544,2010,222.50.124.82,NULL,57.net,57.net,广东铁通TOPn网站,0.49,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,61.160.234.11,中国,江苏, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:28:46.241299,2003,123.89.176.38,NULL,linkhelper.cn,linkhelper.cn,NULL,0.26,31.52,33.19,379.81,2302.03,2792.17,2890.89,164.38,81.9,100.00,100.00,100.00,100.00,100.00,222.186.24.59,中国,江苏, 电信,378.4,370.7,301,19,19
2013-05-19 19:28:46.354161,2019,222.50.124.118,NULL,adwo.com,adwo.com,广东铁通TOPn网站,5032.31,8999.72,302.74,14334.77,306.90,14341.13,14341.13,12.53,29.7,100.00,100.00,100.00,100.00,100.00,211.98.70.195,中国,湖南, 铁通,3.8,2.9,200,5,5
2013-05-19 19:28:46.416632,1008,222.50.124.46,NULL,55451.com,55451.com,NULL,3.21,182.92,183.94,2577.52,29616.73,34047.84,34591.44,11.72,25.4,100.00,100.00,100.00,100.00,0.00,98.126.53.228,美国,NULL, 其它运营商,347.1,497.5,200,30,30
2013-05-19 19:28:46.500121,2010,222.50.124.82,NULL,gyyx.cn,gyyx.cn,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:28:46.842768,1014,222.50.124.30,NULL,stockstar.com,stockstar.com,NULL,0.26,57.76,74.89,485.73,7452.41,8775.94,10027.17,53.56,55.1,100.00,100.00,100.00,100.00,100.00,202.109.106.1,中国,上海, 其它运营商,399.1,384.0,200,46,46
2013-05-19 19:28:46.843403,1002,222.50.124.38,NULL,techweb.com.cn,techweb.com.cn,NULL,0.47,49.75,51.04,310.99,8579.45,11896.78,13535.03,90.60,60.7,100.00,100.00,100.00,100.00,100.00,118.186.65.245,中国,广西, 其它运营商,777.3,753.1,301,50,96
2013-05-19 19:28:46.984645,1010,222.50.124.6,NULL,stockstar.com,stockstar.com,NULL,0.43,75.18,76.91,613.54,6480.22,8692.39,9137.01,61.38,55.2,100.00,97.83,100.00,97.83,100.00,202.109.106.1,中国,上海, 其它运营商,397.8,383.0,200,46,46
2013-05-19 19:28:47.097242,1001,222.50.124.2,NULL,linktech.cn,linktech.cn,NULL,0.45,30.38,246.46,1273.02,8516.52,13010.20,14188.52,124.15,57.5,100.00,100.00,100.00,100.00,100.00,59.151.113.170,中国,北京, 其它运营商,1057.3,2752.3,302,50,183
2013-05-19 19:28:47.411686,2009,222.50.124.78,NULL,hangzhou.com.cn,hangzhou.com.cn,NULL,0.53,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,122.224.215.2,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:28:47.858533,2018,222.50.124.114,NULL,daqi.com,daqi.com,NULL,0.25,34.02,34.99,312.61,1315.99,1067.16,1411.12,105.02,72.2,100.00,10.00,100.00,10.00,0.00,223.202.5.63,中国,北京, 移动,138.2,136.1,200,50,70
2013-05-19 19:28:48.002696,1016,222.50.124.130,NULL,ad-plus.cn,ad-plus.cn,NULL,0.44,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,220.181.20.30,中国,北京, 电信,NULL,0.6,403,1,1
2013-05-19 19:28:48.323999,2007,222.50.124.70,NULL,51job.com,51job.com,NULL,1.98,32.54,177.27,246.37,2776.13,3974.59,4036.46,84.91,62.2,100.00,63.64,100.00,63.64,0.00,61.129.48.158,中国,上海, 电信,235.7,224.0,200,50,55
2013-05-19 19:28:48.467850,2018,222.50.124.114,NULL,letv.com,letv.com,NULL,0.47,29.90,30.47,409.22,700.85,1010.11,1050.40,478.37,92.1,100.00,100.00,100.00,100.00,100.00,115.182.94.238,中国,北京, 移动,335.3,326.9,302,23,23
2013-05-19 19:28:48.715300,2015,222.50.124.102,NULL,sinajs.cn,sinajs.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
